,pricingDate,MSFT,AMZN,NVDA,AAPL,GOOGL,ADBE,JNJ,PFE,MRK,ABT,PG,KO,JPM,GS,CAT,CVX,XOM,BA,TSLA,NEE,NKE,VZ,CRM,UNH,WMT,QCOM,BAC,V,MCD,INTC
0,2018-05-01,89.2740614375,79.113,56.227008421136,40.19170754796,52.0375,224.08,108.702900598488,27.3543914388,46.767978417576,53.921779857902,62.678004644892,35.810358376181,92.320305626766,209.582286036942,126.92661387027,98.46659532075,58.32661588074,315.5995122202,19.994666,36.0377919572345,64.39810141998,37.075351031324,123.11,218.3323952934,79.33546314798099,43.674546107808,26.345517550915,122.893455387966,143.746563067848,45.829609251722
1,2018-05-02,87.873868263375,78.484,56.021547397144,41.967178011492,51.3025,221.1,106.5376416468,26.96030274858,46.21947504876,53.032556354635,61.789572672438,35.364725834754,91.590433749224,207.26215425253,126.43444586191,98.96342340862499,58.21291877376,310.4758325747,20.076666,36.088574288751246,64.549403860908,36.26276140405,122.82,215.20743510744,78.364304864394,43.193283891744,26.020047050286,121.804367437308,141.319124778156,44.953063190654
2,2018-05-03,88.400115362375,78.60375,57.675137325176,42.043235648484,51.315,226.05,106.132194751464,26.85984876872,46.404998247036,53.105894375523,62.155397602272,35.221787095051,91.013325753028,206.695404503666,126.36413614643,99.373503735125,58.015843788328,316.7008639197,18.963333,36.0024651179185,63.26333311302,36.331110064288,124.41,215.8434889506,78.26446616234301,43.236253732464,25.68578004964,122.575403154588,140.791420802136,44.927282424152
3,2018-05-04,89.4244177515,79.0475,59.177725777744,43.692735650748,52.55,228.51,107.132872195272,26.92166660248,46.5824552193,53.848441837014,63.087380161611,35.616970669524,92.02326474637101,208.050290622044,128.640413185095,98.99496804912499,58.28871684508,320.2826511859,19.606,36.22988164601525,64.39810141998,36.596910409658,125.12,217.4566689876,79.44437809567299,45.109738787856,25.77374504981,123.519921908256,145.144978604301,45.618737333624
4,2018-05-07,90.42052833175,80.007,61.559093308832,44.008850204496,52.973,230.99,106.615280413992,26.99121166546,46.284004856856,54.380142488452,62.695424879646,35.431991124026,92.82103168228899,210.05162567272,131.67251966517,98.52968460175,58.925420644168,326.0288339659,20.184666,36.06649501417875,65.570695337172,36.247572812886,126.97,215.50241659992,77.57467149362701,45.556625131344,26.072826050388,124.580096019516,145.1185934055,46.094112580564
5,2018-05-08,90.035240277125,79.6195,61.98486796096,44.22038550738,52.9295,234.56,105.769880504568,27.02984781156,45.783898844112,53.820940079181,62.225078541288,35.154521805779,94.19590661440301,209.8745163762,131.769195523955,99.815128702125,59.190713893788,324.0559778781,20.131333,35.30696796888475,64.738531912068,35.708377826564,128.75,213.88923656292,77.819730125934,45.427715609184,26.327924550881,125.19692459334,144.916306881359,46.353408169804
6,2018-05-09,91.09713174475,80.4,63.316651465872,44.531746458816,54.4475,239.74,106.546268176488,27.17666516674,46.74377973954,54.45348050934,63.035119457349,35.129297322302,96.249732130277,214.063151238898,134.124570992535,101.510653129,60.585398406076,329.926661285,20.456666,34.94928372081025,64.25625538161,35.222342909316,129.73,211.28971216044,75.387296294146,45.694128621648,27.022848052224,126.102891561144,144.450168369208,46.967074397672
7,2018-05-10,92.00866689837501,80.454,64.393465266312,45.168729168624,55.2735,241.15,108.13354963908,27.340521028944,46.832508225672,55.516881812216,63.714508612755,35.465623768662,96.99657777241299,215.577435724144,135.319836155695,101.58951473025,61.942183882704,331.1586287406,20.334666,35.377621647516754,64.227886173936,35.84507514704,130.62,215.43788939844,75.524297675592,47.241042887568,27.172388552513,126.2570987046,145.180158869369,47.520238321384
8,2018-05-11,91.81132423625,80.1455,63.007222212872,44.996939592669506,55.169,241.88,109.763963750112,27.69944339405,48.147303065628,56.158589494986,63.906131195049,35.431991124026,96.631641833642,215.116951553192,136.10203174041,102.393903063,62.233136042496,329.6090446668,20.070666,35.4902259478365,64.710162704394,36.923465119684,130.63,219.65059383792,76.154504053584,47.464486059312,27.198778052564,127.047410314812,145.461600989913,47.252299545836
9,2018-05-14,92.12143413387501,80.077,63.212683236864,44.89195707280751,55.33,238.37,108.746033246928,27.980339158046,48.139236839616,56.855300693422,63.827740138656,35.347909512436,96.66558936283,215.993642570966,136.47115774668,102.827641869875,62.654251013256,331.6591155222,19.464666,35.370997865145,65.097875209272,36.824739277118,127.69,223.9093891356,77.076980056152,48.762175249056,27.374708052904,126.459495580386,144.872331550024,47.45109283092
